"censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag"
1985-06-15,6,16,1985,"spectabs",5,45,"DM","F",36,43,"5582","0"
1985-06-15,6,16,1985,"spectabs",5,72,"DO","F",37,52,"5922","0"
1985-06-15,6,15,1985,"control",6,21,"DO","F",35,50,"6909","0"
1985-06-15,6,15,1985,"control",6,62,"DO","F",33,40,"6068","0"
1985-06-15,6,15,1985,"control",6,67,"DO","M",35,51,"5734","0"
1985-06-15,6,15,1985,"control",6,71,"DM","F",36,46,"5845","0"
1985-06-15,6,16,1985,"removal",7,17,"RM",NA,NA,NA,"0","0"
1985-06-15,6,16,1985,"removal",7,26,"RM","F",15,6,"0","0"
1985-06-15,6,16,1985,"removal",7,34,"RM","F",18,14,"7611","0"
1985-06-15,6,16,1985,"control",8,16,"DS","M",48,95,"6124","6122"
1985-06-15,6,16,1985,"control",8,23,"DO","M",36,30,"6159","0"
1985-06-15,6,16,1985,"control",8,36,"DS","F",52,128,"6046","0"
1985-06-15,6,16,1985,"control",8,43,"DO","F",35,53,"5658","0"
1985-06-15,6,16,1985,"control",9,23,"DM","M",37,39,"5988","0"
1985-06-15,6,16,1985,"control",9,32,"DS","M",50,115,"5770","0"
1985-06-15,6,16,1985,"control",9,72,"DM","M",37,44,"5528","0"
1985-06-15,6,16,1985,"removal",10,31,"RM","F",16,12,"0","0"
1985-06-15,6,16,1985,"removal",10,57,"RM","M",17,10,"6141","0"
1985-06-15,6,16,1985,"control",11,31,"DM","M",35,47,"6045","0"
1985-06-15,6,16,1985,"control",11,32,"DM","F",36,40,"6126","0"
1985-06-15,6,16,1985,"control",11,62,"DM","M",35,47,"6125","0"
1985-06-15,6,16,1985,"control",11,72,"DM","F",35,40,"5769","0"
1985-06-15,6,15,1985,"control",12,24,"DO","M",35,41,"6101","0"
1985-06-15,6,15,1985,"control",12,27,"DM","M",38,46,"5642","0"
1985-06-15,6,15,1985,"control",12,33,"DM","F",36,53,"5814","0"
1985-06-15,6,15,1985,"control",12,55,"DM","M",37,42,"5698","0"
1985-06-15,6,15,1985,"control",12,56,"DM","F",34,32,"6103","0"
1985-06-15,6,15,1985,"control",12,71,"DM","F",35,27,"6105","0"
1985-06-15,6,15,1985,"control",12,73,"DM","F",34,36,"5991","0"
1985-06-15,6,16,1985,"control",13,16,"DM","M",36,44,"5588","0"
1985-06-15,6,16,1985,"control",13,65,"DS","F",50,126,"0","0"
1985-06-15,6,15,1985,"control",14,34,"DM","M",36,51,"5703","5703"
1985-06-15,6,15,1985,"control",14,67,"DM","M",35,42,"6056","0"
1985-06-15,6,NA,1985,"exclosure",15,NA,NA,NA,NA,NA,NA,NA
1985-06-15,6,NA,1985,"removal",16,NA,NA,NA,NA,NA,NA,NA
1985-06-15,6,15,1985,"control",17,22,"DM","M",36,41,"5571","5571"
1985-06-15,6,15,1985,"control",17,67,"DO","M",35,51,"5901","0"
1985-06-15,6,15,1985,"control",17,73,"DM",NA,NA,NA,"0","0"
1985-06-15,6,15,1985,"control",17,74,"DO","F",36,NA,"5546","0"
1985-06-15,6,15,1985,"control",18,14,"DM","F",34,40,"5583","0"
1985-06-15,6,15,1985,"control",18,56,"DM","M",33,47,"5804","0"
1985-06-15,6,15,1985,"exclosure",19,21,"RM","M",17,10,"7141","0"
1985-06-15,6,15,1985,"control",20,27,"DM","M",35,45,"6150","6150"
1985-06-15,6,15,1985,"control",20,73,"DS","F",52,85,"6104","0"
1985-06-15,6,15,1985,"exclosure",21,15,"RM","F",11,8,"5041","0"
1985-06-15,6,15,1985,"exclosure",21,24,"DM","F",36,29,"0","0"
1985-06-15,6,15,1985,"exclosure",21,51,"RM","M",15,9,"8141","0"
1985-06-15,6,15,1985,"control",22,15,"PE","F",19,28,"5701","0"
1985-06-15,6,15,1985,"control",22,56,"DM","F",37,34,"5756","0"
1985-06-15,6,15,1985,"control",22,73,"DM","M",37,48,"5965","0"
1985-06-15,6,NA,1985,"removal",23,NA,NA,NA,NA,NA,NA,NA
1985-06-15,6,15,1985,"spectabs",24,51,"DM","F",35,36,"5940","0"
1985-06-15,6,15,1985,"spectabs",24,72,"DM","M",35,41,"5572","0"
1985-07-23,7,24,1985,"control",1,12,"DM","M",35,39,"6209","0"
1985-07-23,7,24,1985,"control",1,13,"DO","M",38,45,"6149","0"
1985-07-23,7,24,1985,"control",1,34,"DS","F",NA,NA,"0","0"
1985-07-23,7,24,1985,"control",1,37,"DM","F",34,40,"6254","0"
1985-07-23,7,24,1985,"control",1,42,"DS","F",53,113,"6210","6211"
1985-07-23,7,24,1985,"control",1,46,"DS","F",51,138,"6018","0"
1985-07-23,7,24,1985,"control",1,65,"DS","M",54,166,"6022","0"
1985-07-23,7,24,1985,"control",1,67,"DM","M",36,40,"6212","0"
1985-07-23,7,24,1985,"control",2,33,"DM","F",37,41,"5597","0"
1985-07-23,7,24,1985,"control",2,37,"DO","F",38,47,"5608","0"
1985-07-23,7,24,1985,"control",2,41,"DM","F",32,17,"6218","0"
1985-07-23,7,24,1985,"control",2,42,"DM","F",36,37,"5917","0"
1985-07-23,7,24,1985,"control",2,43,"DS","F",48,106,"6139","0"
1985-07-23,7,24,1985,"control",2,54,"DM","F",33,32,"6255","0"
1985-07-23,7,24,1985,"control",2,62,"DO","M",36,56,"5518","0"
1985-07-23,7,24,1985,"control",2,65,"DM","F",37,36,"6214","0"
1985-07-23,7,24,1985,"control",2,67,"DM","F",35,33,"5999","0"
1985-07-23,7,24,1985,"exclosure",3,11,"DM","M",35,24,"6225","0"
1985-07-23,7,24,1985,"exclosure",3,12,"PP","F",20,14,"5103","0"
1985-07-23,7,24,1985,"exclosure",3,14,"DM","F",37,38,"5763","0"
1985-07-23,7,24,1985,"exclosure",3,25,"PP","F",21,15,"6021","0"
1985-07-23,7,24,1985,"exclosure",3,63,"PP","M",20,16,"5102","0"
1985-07-23,7,24,1985,"exclosure",3,67,"DM","F",34,21,"6226","0"
1985-07-23,7,24,1985,"control",4,15,"DS","M",49,119,"0","0"
1985-07-23,7,24,1985,"control",4,23,"DO","M",35,NA,"5590","0"
1985-07-23,7,24,1985,"control",4,25,"DM","M",37,43,"5986","0"
1985-07-23,7,24,1985,"control",4,31,"DM","M",35,45,"5609","0"
1985-07-23,7,24,1985,"control",4,64,"DM","F",37,46,"5589","0"
1985-07-23,7,24,1985,"control",4,71,"DS","F",52,94,"6128","0"
1985-07-23,7,24,1985,"spectabs",5,17,"DM","F",37,44,"5582","0"
1985-07-23,7,24,1985,"spectabs",5,41,"DM","M",37,54,"6262","6262"
1985-07-23,7,24,1985,"spectabs",5,67,"DO","M",35,31,"6220","0"
1985-07-23,7,24,1985,"spectabs",5,72,"DM","F",35,30,"6219","0"
1985-07-23,7,23,1985,"control",6,12,"DO","M",35,NA,"6198","0"
1985-07-23,7,23,1985,"control",6,33,"DO","F",35,54,"6909","0"
1985-07-23,7,23,1985,"control",6,52,"DO","F",33,44,"6068","0"
1985-07-23,7,NA,1985,"removal",7,NA,NA,NA,NA,NA,NA,NA
1985-07-23,7,24,1985,"control",8,13,"DO","M",35,34,"6159","0"
1985-07-23,7,24,1985,"control",8,25,"DS","F",49,132,"6046","0"
1985-07-23,7,24,1985,"control",8,47,"DM","F",37,44,"3803","0"
1985-07-23,7,24,1985,"control",8,57,"DM","M",35,44,"5378","0"
1985-07-23,7,24,1985,"control",8,73,"DM","F",37,42,"5993","0"
1985-07-23,7,24,1985,"control",9,12,"DS","M",51,137,"5770","0"
1985-07-23,7,24,1985,"control",9,56,"DM","M",38,42,"6263","0"
1985-07-23,7,NA,1985,"removal",10,NA,NA,NA,NA,NA,NA,NA
1985-07-23,7,24,1985,"control",11,17,"PE","F",20,23,"5701","0"
1985-07-23,7,24,1985,"control",11,53,"DM","F",39,40,"6126","0"
1985-07-23,7,24,1985,"control",11,76,"DM","M",37,42,"5601","0"
1985-07-23,7,23,1985,"control",12,14,"DO","M",35,45,"6101","0"
1985-07-23,7,23,1985,"control",12,37,"DM","M",37,50,"5642","0"
1985-07-23,7,23,1985,"control",12,46,"DM","F",36,47,"5423","0"
1985-07-23,7,23,1985,"control",12,55,"DM","F",36,44,"5814","6207"
1985-07-23,7,23,1985,"control",12,72,"DM","M",33,26,"6197","0"
1985-07-23,7,23,1985,"control",12,75,"DM","F",36,40,"6103","0"
1985-07-23,7,24,1985,"control",13,35,"DM","M",NA,46,"5588","0"
1985-07-23,7,24,1985,"control",13,61,"DO","M",37,46,"6264","0"
1985-07-23,7,24,1985,"control",13,64,"DS","F",52,140,"6223","6224"
1985-07-23,7,23,1985,"control",14,15,"DM","M",37,49,"5741","5741"
1985-07-23,7,23,1985,"control",14,45,"DM","M",38,50,"5703","0"
1985-07-23,7,23,1985,"control",14,67,"DM","M",37,43,"6056","0"
1985-07-23,7,NA,1985,"exclosure",15,NA,NA,NA,NA,NA,NA,NA
1985-07-23,7,23,1985,"removal",16,45,"RM","M",16,12,"31","0"
1985-07-23,7,23,1985,"control",17,31,"DM","M",34,44,"5571","5571"
1985-07-23,7,23,1985,"control",17,36,"DM","F",34,31,"6202","0"
1985-07-23,7,23,1985,"control",17,45,"DO","M",35,51,"5901","0"
1985-07-23,7,23,1985,"control",17,73,"DO","M",34,50,"6059","0"
1985-07-23,7,23,1985,"control",18,51,"DM","M",37,50,"6205","0"
1985-07-23,7,23,1985,"control",18,66,"DM","M",36,45,"5804","0"
1985-07-23,7,23,1985,"control",18,72,"DM","F",37,34,"6195","0"
1985-07-23,7,23,1985,"exclosure",19,31,"PM","F",21,24,"6206","0"
1985-07-23,7,23,1985,"exclosure",19,77,"RM","M",16,11,"7141","0"
1985-07-23,7,23,1985,"control",20,27,"DM","F",34,40,"6199","0"
1985-07-23,7,23,1985,"control",20,32,"DM","M",34,37,"6200","0"
1985-07-23,7,23,1985,"control",20,37,"PE","M",20,20,"6251","0"
1985-07-23,7,23,1985,"exclosure",21,31,"DM","F",34,40,"6253","0"
1985-07-23,7,NA,1985,"control",22,NA,NA,NA,NA,NA,NA,NA
1985-07-23,7,23,1985,"removal",23,15,"RM","M",19,11,"8031","0"
1985-07-23,7,23,1985,"spectabs",24,41,"DM","F",34,38,"5940","0"
1985-07-23,7,23,1985,"spectabs",24,71,"DM","M",36,43,"5572","0"
1985-08-19,8,20,1985,"control",1,12,"DO","M",38,48,"6149","0"
1985-08-19,8,20,1985,"control",1,42,"DS","F",54,129,"6210","0"
1985-08-19,8,20,1985,"control",1,44,"DS","F",51,150,"6154","0"
1985-08-19,8,20,1985,"control",1,45,"DS","F",49,140,"6018","0"
1985-08-19,8,20,1985,"control",1,57,"DO","F",36,54,"6240","0"
1985-08-19,8,20,1985,"control",1,66,"DO","M",37,44,"6212","0"
1985-08-19,8,20,1985,"control",2,16,"DM","F",35,48,"5597","0"
1985-08-19,8,20,1985,"control",2,32,"DM","F",34,24,"6275","0"
1985-08-19,8,20,1985,"control",2,35,"DO","F",35,33,"6270","0"
1985-08-19,8,20,1985,"control",2,54,"DO","F",36,50,"5608","0"
1985-08-19,8,20,1985,"control",2,67,"DM","F",35,38,"5999","0"
1985-08-19,8,20,1985,"exclosure",3,11,"PP","F",22,14,"8111","0"
1985-08-19,8,20,1985,"exclosure",3,61,"DM","F",35,49,"5763","0"
1985-08-19,8,20,1985,"exclosure",3,65,"PP","M",25,28,"6101","0"
1985-08-19,8,20,1985,"exclosure",3,77,"PP","M",20,17,"5102","0"
1985-08-19,8,20,1985,"control",4,11,"DO","M",33,51,"5590","0"
1985-08-19,8,20,1985,"control",4,52,"DM","M",37,49,"5609","0"
1985-08-19,8,20,1985,"control",4,56,"DM","M",33,18,"6277","0"
1985-08-19,8,20,1985,"control",4,64,"DM","F",36,45,"5589","0"
1985-08-19,8,20,1985,"control",4,66,"PP","F",22,15,"8112","0"
1985-08-19,8,20,1985,"control",4,67,"DS","F",50,121,"6238","6235"
1985-08-19,8,20,1985,"control",4,71,"DS","F",50,98,"6128","0"
1985-08-19,8,20,1985,"spectabs",5,21,"DM","M",38,53,"6262","6262"
1985-08-19,8,20,1985,"spectabs",5,26,"PP","F",22,18,"5101","0"
1985-08-19,8,20,1985,"spectabs",5,31,"DM","F",35,44,"6281","0"
1985-08-19,8,20,1985,"spectabs",5,36,"DM","F",38,45,"5582","0"
1985-08-19,8,20,1985,"spectabs",5,53,"DO","F",36,54,"5922","0"
1985-08-19,8,20,1985,"spectabs",5,61,"DM","F",36,42,"6219","0"
1985-08-19,8,19,1985,"control",6,37,"DO","M",36,56,"5734","0"
1985-08-19,8,19,1985,"control",6,74,"DO","M",36,NA,"6269","0"
1985-08-19,8,NA,1985,"removal",7,NA,NA,NA,NA,NA,NA,NA
1985-08-19,8,20,1985,"control",8,36,"DO","M",35,42,"6159","0"
1985-08-19,8,20,1985,"control",8,75,"DM","F",36,46,"5993","0"
1985-08-19,8,20,1985,"control",8,76,"DM","M",36,49,"5378","0"
1985-08-19,8,20,1985,"control",9,45,"DM","M",36,43,"6263","0"
1985-08-19,8,20,1985,"control",9,74,"DM","M",35,47,"5528","0"
1985-08-19,8,20,1985,"control",9,77,"DM","F",35,41,"5989","0"
1985-08-19,8,NA,1985,"removal",10,NA,NA,NA,NA,NA,NA,NA
1985-08-19,8,20,1985,"control",11,11,"DM","F",37,44,"6126","0"
1985-08-19,8,20,1985,"control",11,45,"DM","M",36,49,"5601","0"
1985-08-19,8,20,1985,"control",11,73,"DM","F",34,46,"6231","0"
1985-08-19,8,19,1985,"control",12,27,"DM","M",37,50,"5642","0"
1985-08-19,8,19,1985,"control",12,41,"DO","M",35,46,"6101","0"
1985-08-19,8,19,1985,"control",12,53,"DM","F",35,34,"6243","0"
1985-08-19,8,19,1985,"control",12,55,"DM","F",36,46,"5814","0"
1985-08-19,8,19,1985,"control",12,56,"DM","F",35,42,"6103","0"
1985-08-19,8,20,1985,"control",13,15,"DM","M",38,44,"5588","0"
1985-08-19,8,20,1985,"control",13,22,"DO","M",38,47,"6264","0"
1985-08-19,8,20,1985,"control",13,42,"DS","F",50,130,"6223","0"
1985-08-19,8,20,1985,"control",13,72,"DM","F",35,39,"6232","0"
1985-08-19,8,20,1985,"control",13,77,"DM","M",35,46,"5624","0"
1985-08-19,8,19,1985,"control",14,11,"DM","M",37,50,"6265","0"
1985-08-19,8,19,1985,"control",14,14,"DM","M",37,52,"5741","5741"
1985-08-19,8,19,1985,"control",14,23,"DM","M",37,49,"5703","5703"
1985-08-19,8,19,1985,"control",14,57,"DM","M",38,46,"5056","0"
1985-08-19,8,NA,1985,"exclosure",15,NA,NA,NA,NA,NA,NA,NA
1985-08-19,8,NA,1985,"removal",16,NA,NA,NA,NA,NA,NA,NA
1985-08-19,8,19,1985,"control",17,14,"DM","F",39,38,"6266","0"
1985-08-19,8,19,1985,"control",17,36,"DM","F",34,34,"6202","0"
1985-08-19,8,19,1985,"control",17,51,"DO","M",34,50,"6059","0"
1985-08-19,8,19,1985,"control",17,66,"DO","M",35,51,"5901","0"
1985-08-19,8,19,1985,"control",18,11,"DM","F",36,44,"6267","0"
1985-08-19,8,19,1985,"control",18,16,"DM","F",34,50,"-1","0"
1985-08-19,8,19,1985,"control",18,31,"DM","M",38,46,"6205","0"
1985-08-19,8,19,1985,"control",18,36,"DM","F",32,25,"6248","0"
1985-08-19,8,19,1985,"control",18,54,"DM","F",35,46,"6247","0"
1985-08-19,8,19,1985,"control",18,74,"DO","F",35,62,"5546","0"
1985-08-19,8,NA,1985,"exclosure",19,NA,NA,NA,NA,NA,NA,NA
1985-08-19,8,19,1985,"control",20,11,"DM","M",36,40,"6200","0"
1985-08-19,8,19,1985,"control",20,42,"DO","M",36,55,"6723","0"
1985-08-19,8,19,1985,"control",20,54,"DO","F",33,52,"5959","0"
1985-08-19,8,NA,1985,"exclosure",21,NA,NA,NA,NA,NA,NA,NA
1985-08-19,8,19,1985,"control",22,33,"PP","F",22,16,"5104","0"
1985-08-19,8,19,1985,"control",22,47,"DM","F",36,43,"5756","0"
1985-08-19,8,19,1985,"control",22,52,"DM","M",38,48,"5965","0"
1985-08-19,8,19,1985,"control",22,55,"PP","M",22,20,"7103","0"
1985-08-19,8,19,1985,"removal",23,23,"RM","F",17,14,"7042","0"
1985-08-19,8,19,1985,"spectabs",24,32,"DM","F",35,48,"5940","0"
1985-08-19,8,19,1985,"spectabs",24,76,"DM","F",35,33,"6244","0"
1985-09-21,9,22,1985,"control",1,32,"DM","M",36,40,"6298","0"
1985-09-21,9,22,1985,"control",1,45,"DS","F",53,135,"6019","0"
1985-09-21,9,22,1985,"control",1,53,"DS","F",52,NA,"0","0"
1985-09-21,9,22,1985,"control",1,67,"DM","M",37,50,"6299","6299"
1985-09-21,9,22,1985,"control",1,75,"DS","M",53,152,"6022","6023"
1985-09-21,9,22,1985,"control",2,15,"DM","F",37,46,"5597","0"
1985-09-21,9,22,1985,"control",2,42,"DM","F",37,59,"5917","0"
1985-09-21,9,22,1985,"control",2,46,"DM","F",33,41,"5999","0"
1985-09-21,9,22,1985,"exclosure",3,11,"DM","F",38,46,"5763","0"
1985-09-21,9,22,1985,"exclosure",3,65,"PP","F",22,NA,"8111","0"
1985-09-21,9,22,1985,"exclosure",3,73,"PP","F",22,16,"7112","0"
1985-09-21,9,22,1985,"control",4,21,"DO","M",34,NA,"5590","0"
1985-09-21,9,22,1985,"control",4,54,"DM","M",34,42,"6302","0"
1985-09-21,9,22,1985,"control",4,61,"DM","M",36,52,"5609","0"
1985-09-21,9,22,1985,"control",4,62,"DS","F",51,117,"6128","0"
1985-09-21,9,22,1985,"spectabs",5,12,"DM","M",38,53,"6396","6396"
1985-09-21,9,22,1985,"spectabs",5,41,"DM","F",36,42,"6219","0"
1985-09-21,9,22,1985,"spectabs",5,46,"DM","F",36,48,"5582","0"
1985-09-21,9,22,1985,"spectabs",5,51,"DO","F",38,54,"5922","0"
1985-09-21,9,22,1985,"spectabs",5,57,"DO","M",36,47,"6220","0"
1985-09-21,9,21,1985,"control",6,11,"DO","M",36,NA,"6269","0"
1985-09-21,9,21,1985,"control",6,16,"PP","F",22,17,"8113","0"
1985-09-21,9,21,1985,"control",6,17,"DO","M",35,57,"5734","0"
1985-09-21,9,21,1985,"control",6,51,"DM",NA,NA,NA,"0","0"
1985-09-21,9,21,1985,"control",6,77,"PE","M",19,22,"6290","6290"
1985-09-21,9,22,1985,"removal",7,23,"PE","M",19,18,"6311","0"
1985-09-21,9,22,1985,"removal",7,37,"PE","F",19,28,"6308","0"
1985-09-21,9,22,1985,"removal",7,77,"PE","M",20,20,"6310","0"
1985-09-21,9,22,1985,"control",8,14,"DO","M",34,49,"6159","0"
1985-09-21,9,22,1985,"control",8,24,"PP","M",22,15,"7114","0"
1985-09-21,9,22,1985,"control",8,25,"DO","F",33,37,"6305","0"
1985-09-21,9,22,1985,"control",8,26,"DS","F",48,130,"6046","0"
1985-09-21,9,22,1985,"control",8,36,"DM","M",36,39,"6389","0"
1985-09-21,9,22,1985,"control",8,46,"DM","M",36,48,"5378","0"
1985-09-21,9,22,1985,"control",8,56,"DM","M",37,52,"6048","6048"
1985-09-21,9,22,1985,"control",8,57,"DM","M",38,52,"5992","0"
1985-09-21,9,22,1985,"control",8,73,"DS","F",NA,125,"6387","0"
1985-09-21,9,22,1985,"control",8,74,"DM","F",37,44,"5993","0"
1985-09-21,9,22,1985,"control",8,77,"DM","F",34,50,"6803","0"
1985-09-21,9,22,1985,"control",9,22,"DS","M",50,136,"5770","0"
1985-09-21,9,22,1985,"control",9,37,"DM","M",36,43,"6392","0"
1985-09-21,9,22,1985,"control",9,64,"DM","F",35,43,"5989","0"
1985-09-21,9,22,1985,"control",9,75,"DM","M",37,46,"5528","0"
1985-09-21,9,NA,1985,"removal",10,NA,NA,NA,NA,NA,NA,NA
1985-09-21,9,22,1985,"control",11,16,"DM","F",33,36,"6394","6394"
1985-09-21,9,22,1985,"control",11,24,"PP","M",23,16,"7113","0"
1985-09-21,9,22,1985,"control",11,37,"DO","F",36,50,"6304","0"
1985-09-21,9,22,1985,"control",11,46,"DM","M",37,53,"5601","0"
1985-09-21,9,22,1985,"control",11,47,"PE","F",20,38,"5704","0"
1985-09-21,9,22,1985,"control",11,54,"DM","F",37,43,"6126","0"
1985-09-21,9,22,1985,"control",11,62,"RM","F",12,10,"7031","0"
1985-09-21,9,22,1985,"control",11,66,"DO","M",37,40,"6393","0"
1985-09-21,9,22,1985,"control",11,77,"DM","F",34,40,"6231","0"
1985-09-21,9,21,1985,"control",12,31,"DO","M",35,51,"6101","0"
1985-09-21,9,21,1985,"control",12,36,"DM","F",35,43,"6103","0"
1985-09-21,9,21,1985,"control",12,37,"DM","M",37,48,"6234","0"
1985-09-21,9,21,1985,"control",12,42,"DM","F",35,40,"6243","0"
1985-09-21,9,21,1985,"control",12,45,"DM","M",38,53,"5642","0"
1985-09-21,9,21,1985,"control",12,54,"DM","M",34,38,"6288","0"
1985-09-21,9,22,1985,"control",13,13,"DO","F",33,44,"6309","0"
1985-09-21,9,22,1985,"control",13,46,"DM","M",37,46,"5588","0"
1985-09-21,9,22,1985,"control",13,64,"DM","M",35,49,"5624","0"
1985-09-21,9,21,1985,"control",14,16,"DM","M",38,56,"5741","5741"
1985-09-21,9,21,1985,"control",14,25,"DM","M",37,50,"6265","0"
1985-09-21,9,21,1985,"control",14,53,"DM","M",37,NA,"5703","5703"
1985-09-21,9,21,1985,"control",14,72,"DM","M",35,48,"6056","0"
1985-09-21,9,NA,1985,"exclosure",15,NA,NA,NA,NA,NA,NA,NA
1985-09-21,9,NA,1985,"removal",16,NA,NA,NA,NA,NA,NA,NA
1985-09-21,9,21,1985,"control",17,13,"DM","M",37,50,"6287","0"
1985-09-21,9,21,1985,"control",17,25,"DM","F",33,41,"6202","0"
1985-09-21,9,21,1985,"control",17,36,"DM","F",37,38,"6233","0"
1985-09-21,9,21,1985,"control",17,54,"DO","M",36,59,"5901","0"
1985-09-21,9,21,1985,"control",17,61,"DO","M",35,54,"6059","0"
1985-09-21,9,21,1985,"control",18,11,"DM","F",34,39,"6267","0"
1985-09-21,9,21,1985,"control",18,23,"DM","M",38,54,"6205","0"
1985-09-21,9,21,1985,"control",18,24,"DM","F",34,40,"5583","0"
1985-09-21,9,21,1985,"exclosure",19,37,"PP","M",23,17,"8114","0"
1985-09-21,9,21,1985,"exclosure",19,56,"DM","M",34,34,"6298","0"
1985-09-21,9,21,1985,"control",20,23,"DM","M",36,46,"6200","0"
1985-09-21,9,21,1985,"exclosure",21,13,"DM","F",36,44,"6297","0"
1985-09-21,9,21,1985,"exclosure",21,45,"PH","M",26,30,"7111","0"
1985-09-21,9,21,1985,"control",22,14,"PP","F",21,16,"5104","0"
1985-09-21,9,21,1985,"control",22,46,"DM","F",38,44,"6756","0"
1985-09-21,9,21,1985,"control",22,64,"PP","M",21,20,"7103","0"
1985-09-21,9,21,1985,"control",22,74,"DS","F",48,126,"6295","0"
1985-09-21,9,21,1985,"removal",23,74,"RM","M",16,11,"8003","0"
1985-09-21,9,21,1985,"spectabs",24,31,"DM","F",34,36,"5940","0"
1985-09-21,9,21,1985,"spectabs",24,34,"DM","F",33,20,"6398","0"
1985-09-21,9,21,1985,"spectabs",24,42,"DM","M",32,22,"-1","0"
1985-09-21,9,21,1985,"spectabs",24,62,"DM","M",36,46,"5572","0"
1985-10-12,10,13,1985,"control",1,12,"DM","M",38,39,"6296","0"
1985-10-12,10,13,1985,"control",1,45,"DS","F",51,145,"6154","0"
1985-10-12,10,13,1985,"control",1,46,"DS","F",51,138,"6018","6019"
1985-10-12,10,13,1985,"control",1,57,"DS","M",52,152,"6022","0"
1985-10-12,10,13,1985,"control",1,66,"DM","M",38,47,"6293","0"
1985-10-12,10,13,1985,"control",2,24,"DM","M",37,42,"6035","0"
1985-10-12,10,13,1985,"control",2,33,"DM","F",37,48,"5917","0"
1985-10-12,10,13,1985,"control",2,45,"DM","F",37,40,"5999","0"
1985-10-12,10,13,1985,"control",2,73,"DO","F",38,52,"6240","0"
1985-10-12,10,13,1985,"exclosure",3,16,"DM","F",36,47,"5763","0"
1985-10-12,10,13,1985,"exclosure",3,27,"DM",NA,36,32,"0","0"
1985-10-12,10,13,1985,"exclosure",3,73,"DM","M",35,32,"0","0"
1985-10-12,10,13,1985,"control",4,26,"DS","F",50,123,"6363","6364"
1985-10-12,10,13,1985,"control",4,32,"DO","M",32,NA,"5590","0"
1985-10-12,10,13,1985,"control",4,35,"DM","M",37,45,"6326","0"
1985-10-12,10,13,1985,"control",4,71,"DS","F",51,123,"6128","6132"
1985-10-12,10,13,1985,"control",4,76,"DM","M",38,41,"6302","0"
1985-10-12,10,13,1985,"spectabs",5,14,"DM","M",37,57,"6396","6396"
1985-10-12,10,13,1985,"spectabs",5,26,"DM",NA,NA,NA,"0","0"
1985-10-12,10,13,1985,"spectabs",5,41,"DO","F",37,NA,"5922","0"
1985-10-12,10,13,1985,"spectabs",5,43,"DM","F",37,41,"6219","0"
1985-10-12,10,13,1985,"spectabs",5,47,"DO","M",36,51,"6220","0"
1985-10-12,10,12,1985,"control",6,35,"DO","M",37,39,"6269","0"
1985-10-12,10,12,1985,"control",6,72,"DO","M",35,NA,"6314","0"
1985-10-12,10,12,1985,"control",6,77,"PE","M",19,18,"6290","6290"
1985-10-12,10,13,1985,"removal",7,31,"PE","M",19,19,"6311","0"
1985-10-12,10,13,1985,"removal",7,47,"PE","F",19,25,"6308","0"
1985-10-12,10,13,1985,"removal",7,77,"PE","M",20,21,"6310","0"
1985-10-12,10,13,1985,"control",8,11,"DO","F",35,45,"6305","0"
1985-10-12,10,13,1985,"control",8,14,"DO","M",36,48,"6159","0"
1985-10-12,10,13,1985,"control",8,26,"DM","M",37,38,"6389","0"
1985-10-12,10,13,1985,"control",8,37,"DS","F",NA,136,"6046","6047"
1985-10-12,10,13,1985,"control",8,45,"DM","M",36,48,"5378","0"
1985-10-12,10,13,1985,"control",8,51,"DS","F",49,125,"6387","0"
1985-10-12,10,13,1985,"control",8,52,"DM","F",39,44,"6331","0"
1985-10-12,10,13,1985,"control",8,66,"DM","F",39,41,"5993","0"
1985-10-12,10,13,1985,"control",8,71,"DM","M",38,51,"6048","6048"
1985-10-12,10,13,1985,"control",8,72,"DM","F",38,42,"6374","0"
1985-10-12,10,13,1985,"control",9,13,"DM","M",36,NA,"5528","0"
1985-10-12,10,13,1985,"control",9,14,"DM","M",35,36,"6330","0"
1985-10-12,10,13,1985,"control",9,24,"DM","M",37,44,"6329","0"
1985-10-12,10,13,1985,"control",9,31,"DO","F",37,46,"6371","0"
1985-10-12,10,13,1985,"control",9,43,"DS","M",49,119,"6124","6122"
1985-10-12,10,13,1985,"control",9,64,"DM","F",35,40,"5989","0"
1985-10-12,10,13,1985,"removal",10,12,"RM","F",16,13,"6335","0"
1985-10-12,10,13,1985,"control",11,11,"DS","F",48,102,"6365","6366"
1985-10-12,10,13,1985,"control",11,16,"PE","M",19,18,"6370","0"
1985-10-12,10,13,1985,"control",11,21,"DO","F",33,58,"6328","0"
1985-10-12,10,13,1985,"control",11,23,"DO","M",35,59,"6329","0"
1985-10-12,10,13,1985,"control",11,26,"DO","F",36,49,"6304","0"
1985-10-12,10,13,1985,"control",11,37,"PE","M",20,18,"6369","0"
1985-10-12,10,13,1985,"control",11,47,"DM","M",38,50,"5601","0"
1985-10-12,10,13,1985,"control",11,53,"DM","F",37,42,"6126","0"
1985-10-12,10,13,1985,"control",11,65,"DO","M",NA,NA,"6393","0"
1985-10-12,10,13,1985,"control",11,77,"DM","F",35,42,"6231","0"
1985-10-12,10,12,1985,"control",12,14,"PE","M",20,19,"6358","0"
1985-10-12,10,12,1985,"control",12,16,"DM","M",38,46,"6234","0"
